P (kW);Date;Time Frame;(Ta)¡C;Tm (¡C);I3 (W/m2);I15 (W/m2);;
0,361166667;11/27/13 6:57 AM;6;3,319666667;-1,103;0,6775;1,245166667;;
41,6427;11/27/13 7:57 AM;7;3,948333333;-0,307833333;84,7295;140,7221667;;
208,8597667;11/27/13 8:57 AM;8;6,162;6,549;279,3673333;384,828;;
377,7803333;11/27/13 9:57 AM;9;8,244833333;13,57133333;355,0991667;559,2696667;;
464,53795;11/27/13 10:57 AM;10;9,875666667;20,3975;514,2411667;657,1448333;;
505,7763333;11/27/13 11:57 AM;11;11,36833333;23,41116667;556,5726667;695,4033333;;
319,0091;11/27/13 12:57 PM;12;12,29666667;20,42;344,9818333;460,595;;
93,85705;11/27/13 1:57 PM;13;11,8565;12,90133333;108,127;130,275;;
78,41358333;11/27/13 2:57 PM;14;11,15333333;10,51683333;98,632;102,8656667;;
54,5836;11/27/13 3:57 PM;15;10,992;10,57133333;66,42633333;77,46666667;;
3,775216667;11/27/13 4:57 PM;16;9,523166667;5,740333333;4,2935;5,398666667;;
0;11/27/13 5:57 PM;17;8,047666667;3,903166667;0;0,383833333;;
0;11/27/13 6:57 PM;18;7,808333333;4,105833333;0;0,570666667;;
0;11/27/13 7:57 PM;19;6,5075;1,192;0;0,493666667;;
0;11/27/13 8:57 PM;20;5,159166667;0,3335;0;0,3205;;
0;11/27/13 9:47 PM;21;4,6958;-0,8956;0;0,559259259;;
0;0;22;0;0;0;0;;
0;0;23;0;0;0;0;;
0;0;24;0;0;0;0;;
0;0;1;0;0;0;0;;
0;0;2;0;0;0;0;;
0;0;3;0;0;0;0;;
0;11/28/13 4:57 AM;4;1,0555;-4,379833333;0;0,641458333;;
0;11/28/13 5:57 AM;5;0,8295;-4,435833333;0;0,892833333;;
0,426466667;11/28/13 6:57 AM;6;0,631833333;-4,388;0,540166667;2,099;;
5,901716667;11/28/13 7:57 AM;7;0,595;-4,3;11,701;16,888;;
199,3943333;11/28/13 8:57 AM;8;4,976166667;6,486333333;253,7328333;361,5996667;;
380,60605;11/28/13 9:57 AM;9;10,32683333;17,80616667;363,017;562,7665;;
447,5702167;11/28/13 10:57 AM;10;12,9575;25,381;498,6896667;639,5073333;;
485,7960667;11/28/13 11:57 AM;11;14,33516667;29,67833333;538,0646667;677,6826667;;
397,2171833;11/28/13 12:57 PM;12;14,81566667;28,52266667;423,5436667;527,3233333;;
310,6222167;11/28/13 1:57 PM;13;14,92266667;21,98666667;347,7335;424,0448333;;
216,60945;11/28/13 2:57 PM;14;14,3195;17,86633333;264,5456667;329,1425;;
59,33705;11/28/13 3:57 PM;15;12,524;11,66816667;80,14183333;113,6455;;
2,6671;11/28/13 4:57 PM;16;10,09216667;5,7115;2,925666667;5,365666667;;
0;11/28/13 5:57 PM;17;8,118833333;3,001833333;0;0,334864865;;
0;11/28/13 6:51 PM;18;7,633666667;3,266;0;0,527073171;;
0;11/28/13 7:51 PM;19;7,886833333;4,134;0;0,3585;;
0;11/28/13 8:51 PM;20;7,444833333;3,519;0;0,498;;
0;11/28/13 9:41 PM;21;6,3556;0,998;0;0,355102041;;
0;0;22;0;0;0;0;;
0;0;23;0;0;0;0;;
0;0;24;0;0;0;0;;
0;0;1;0;0;0;0;;
0;0;2;0;0;0;0;;
0;0;3;0;0;0;0;;
0;11/29/13 4:51 AM;4;6,591833333;4,1255;0;0,010769231;;
0;11/29/13 5:51 AM;5;6,944333333;4,506333333;0;0,001;;
0,08515;11/29/13 6:51 AM;6;6,784666667;3,722;0,374333333;0,756;;
17,73861667;11/29/13 7:51 AM;7;7,528833333;5,043666667;29,55583333;30,68;;
136,0810833;11/29/13 8:51 AM;8;9,231166667;8,785833333;172,6116667;222,4538333;;
141,5335167;11/29/13 9:51 AM;9;10,47816667;11,14316667;146,9778333;212,3773333;;
305,96985;11/29/13 10:51 AM;10;13,50833333;18,07216667;361,5106667;419,4968333;;
326,1297667;11/29/13 11:51 AM;11;15,08466667;22,82683333;345,2323333;409,0313333;;
255,5330667;11/29/13 12:51 PM;12;15,182;19,86833333;271,8008333;366,5978333;;
229,7512833;11/29/13 1:51 PM;13;14,9435;18,84883333;259,3836667;292,89;;
96,46055;11/29/13 2:51 PM;14;14,06916667;14,94633333;132,2471667;170,0133333;;
80,45061667;11/29/13 3:51 PM;15;13,73316667;13,60166667;105,3573333;135,0313333;;
1,941683333;11/29/13 4:51 PM;16;11,42166667;8,051666667;2,041333333;2,874333333;;
0;11/29/13 5:51 PM;17;10,06166667;5,472166667;0;0;;
0;11/29/13 6:51 PM;18;8,8645;3,833333333;0;0;;
0;11/29/13 7:51 PM;19;7,444;2,306666667;0;0,056666667;;
0;11/29/13 8:51 PM;20;7,022166667;1,922333333;0;0,58;;
0;11/29/13 9:41 PM;21;6,8052;2,207;0;0;;
0;0;22;0;0;0;0;;
0;0;23;0;0;0;0;;
0;0;24;0;0;0;0;;
0;0;1;0;0;0;0;;
0;0;2;0;0;0;0;;
0;0;3;0;0;0;0;;
0;11/30/13 4:51 AM;4;0;0;0;0;;
0;11/30/13 5:51 AM;5;0;0;0;0;;
0;11/30/13 6:51 AM;6;0;0;0;0;;
0;11/30/13 7:51 AM;7;0;0;0;0;;
0;11/30/13 8:51 AM;8;0;0;0;0;;
0;11/30/13 9:51 AM;9;0;0;0;0;;
0;11/30/13 10:51 AM;10;0;0;0;0;;
0;11/30/13 11:51 AM;11;0;0;0;0;;
0;11/30/13 12:51 PM;12;0;0;0;0;;
0;11/30/13 1:51 PM;13;0;0;0;0;;
0;11/30/13 2:51 PM;14;0;0;0;0;;
0;11/30/13 3:51 PM;15;0;0;0;0;;
0;11/30/13 4:51 PM;16;0;0;0;0;;
0;11/30/13 5:51 PM;17;0;0;0;0;;
0;11/30/13 6:51 PM;18;0;0;0;0;;
0;11/30/13 7:51 PM;19;0;0;0;0;;
0;11/30/13 8:51 PM;20;0;0;0;0;;
0;11/30/13 9:41 PM;21;0;0;0;0;;
0;0;22;0;0;0;0;;
0;0;23;0;0;0;0;;
0;0;24;0;0;0;0;;
0;0;1;0;0;0;0;;
0;0;2;0;0;0;0;;
0;0;3;0;0;0;0;;
0;12/1/13 4:51 AM;4;14,51033333;12,95783333;0;0,58;;
0;12/1/13 5:51 AM;5;14,6015;13,3575;0;0,58;;
0,210583333;12/1/13 6:51 AM;6;15,49916667;14,52016667;0,541333333;1,159666667;;
25,46015;12/1/13 7:51 AM;7;16,76583333;16,03;39,1235;46,54083333;;
148,64775;12/1/13 8:51 AM;8;18,19066667;19,8105;174,7163333;194,934;;
139,60515;12/1/13 9:51 AM;9;18,581;20,005;177,0896667;201,604;;
394,4191833;12/1/13 10:51 AM;10;20,53583333;26,65283333;438,8038333;529,46;;
318,16385;12/1/13 11:51 AM;11;20,57433333;26,19266667;356,1225;430,228;;
177,4452333;12/1/13 12:51 PM;12;19,67316667;21,89816667;179,65;194,3595;;
51,85071667;12/1/13 1:51 PM;13;17,77966667;16,697;62,69966667;63,40366667;;
53,56221667;12/1/13 2:51 PM;14;17,618;16,8295;64,87216667;66,68033333;;
3,9508;12/1/13 3:51 PM;15;17,20366667;15,61316667;5,2275;7,781833333;;
0;12/1/13 4:51 PM;16;15,48466667;14,2935;0;1,16;;
0;12/1/13 5:51 PM;17;15,35133333;13,923;0;1,16;;
0;12/1/13 6:51 PM;18;15,82416667;13,75616667;0;1,16;;
0;12/1/13 7:51 PM;19;16,41933333;14,382;0;1,16;;
0;12/1/13 8:51 PM;20;16,33316667;14,6785;0;1,16;;
0;12/1/13 9:41 PM;21;15,9762;13,8252;0;1,135833333;;
0;0;22;0;0;0;0;;
0;0;23;0;0;0;0;;
0;0;24;0;0;0;0;;
0;0;1;0;0;0;0;;
0;0;2;0;0;0;0;;
0;0;3;0;0;0;0;;
0;12/2/13 4:51 AM;4;14,81283333;12,16283333;0;1,16;;
0;12/2/13 5:51 AM;5;14,49133333;11,9165;0;1,16;;
0,01315;12/2/13 6:51 AM;6;14,487;12,51933333;0,029;1,315666667;;
7,0573;12/2/13 7:51 AM;7;14,9615;13,5415;13,98283333;16,31833333;;
26,2663;12/2/13 8:51 AM;8;15,60016667;14,42666667;38,4185;41,906;;
49,45261667;12/2/13 9:51 AM;9;15,46283333;14,6665;63,9655;61,7155;;
138,0898;12/2/13 10:51 AM;10;16,11933333;15,985;165,5981667;175,3693333;;
458,65065;12/2/13 11:51 AM;11;18,96566667;29,4095;515,6253333;609,8271667;;
255,8575;12/2/13 12:51 PM;12;19,43066667;29,025;275,4111667;296,3018333;;
117,6752667;12/2/13 1:51 PM;13;18,5665;21,68233333;137,1403333;139,141;;
30,20371667;12/2/13 2:51 PM;14;17,60816667;17,44016667;39,33183333;40,10183333;;
2,603683333;12/2/13 3:51 PM;15;16,109;14,8765;3,413333333;5,301333333;;
0,1454;12/2/13 4:51 PM;16;14,42366667;12,9795;0,077333333;1,5405;;
0;12/2/13 5:51 PM;17;13,94966667;11,40216667;0;0,929166667;;
0;12/2/13 6:51 PM;18;13,359;10,08966667;0;0,58;;
0;12/2/13 7:51 PM;19;13,20516667;9,966;0;0,618666667;;
0;12/2/13 8:51 PM;20;12,4635;8,769666667;0;1,150333333;;
0;12/2/13 9:41 PM;21;11,9022;7,927;0;1,147659574;;
0;0;22;0;0;0;0;;
0;0;23;0;0;0;0;;
0;0;24;0;0;0;0;;
0;0;1;0;0;0;0;;
0;0;2;0;0;0;0;;
0;0;3;0;0;0;0;;
0;12/3/13 4:51 AM;4;14,116;12,1335;0;0,58;;
0;12/3/13 5:51 AM;5;13,896;12,31566667;0;0,58;;
0,014916667;12/3/13 6:51 AM;6;13,57966667;12,20833333;0,009666667;0,657;;
5,130466667;12/3/13 7:51 AM;7;13,98383333;13,021;10,23966667;11,48166667;;
15,96611667;12/3/13 8:51 AM;8;14,37716667;13,87616667;27,1465;28,23933333;;
38,44863333;12/3/13 9:51 AM;9;14,74833333;13,57733333;50,11783333;50,48766667;;
226,9901333;12/3/13 10:51 AM;10;16,83983333;19,41633333;255,2233333;282,3846667;;
180,3835;12/3/13 11:51 AM;11;17,209;22,66116667;204,2185;231,0835;;
78,72551667;12/3/13 12:51 PM;12;16,93566667;20,75233333;91,87283333;87,75633333;;
26,85493333;12/3/13 1:51 PM;13;16,047;17,01816667;34,61983333;38,3785;;
18,89525;12/3/13 2:51 PM;14;15,4035;14,73116667;24,26466667;26,955;;
5,877633333;12/3/13 3:51 PM;15;14,782;13,97616667;10,64866667;12,822;;
0,2338;12/3/13 4:51 PM;16;14,20133333;12,91816667;0,1605;1,4775;;
0;12/3/13 5:51 PM;17;13,11866667;10,92516667;0;0,599333333;;
0;12/3/13 6:51 PM;18;12,73583333;10,3175;0;0,58;;
0;12/3/13 7:51 PM;19;11,89066667;8,316833333;0;0,58;;
0;12/3/13 8:51 PM;20;10,46733333;5,888166667;0;0,351;;
0;12/3/13 9:41 PM;21;9,4856;4,2384;0;0;;
0;0;22;0;0;0;0;;
0;0;23;0;0;0;0;;
0;0;24;0;0;0;0;;
0;0;1;0;0;0;0;;
0;0;2;0;0;0;0;;
0;0;3;0;0;0;0;;
0;12/4/13 4:51 AM;4;7,454666667;0,926833333;0;0;;
0;12/4/13 5:51 AM;5;7,696833333;1,694833333;0;0;;
0,105616667;12/4/13 6:51 AM;6;6,849333333;0,547833333;0,086666667;0,2315;;
37,17766667;12/4/13 7:51 AM;7;6,699166667;1,7795;67,99566667;103,2741667;;
160,1824667;12/4/13 8:51 AM;8;9,948166667;9,499166667;212,6795;317,586;;
343,6100833;12/4/13 9:51 AM;9;13,37383333;14,92433333;292,3955;514,5146667;;
402,5177167;12/4/13 10:51 AM;10;14,17033333;19,62866667;458,7566667;579,6105;;
484,5837;12/4/13 11:51 AM;11;14,761;20,551;534,6125;675,085;;
458,2025333;12/4/13 12:51 PM;12;15,354;20,49166667;494,6643333;633,8851667;;
316,24195;12/4/13 1:51 PM;13;15,28733333;19,06016667;348,5691667;529,0763333;;
178,5412;12/4/13 2:51 PM;14;15,1255;16,557;213,7665;230,8413333;;
65,58858333;12/4/13 3:51 PM;15;14,0345;13,25033333;85,53;155,8833333;;
2,13925;12/4/13 4:51 PM;16;12,164;8,795166667;2,0935;3,452;;
0;12/4/13 5:51 PM;17;10,85416667;6,477833333;0;0;;
0;12/4/13 6:51 PM;18;10,937;6,897666667;0;0;;
0;12/4/13 7:51 PM;19;9,8295;5,162666667;0;0;;
0;12/4/13 8:51 PM;20;8,785833333;4,661833333;0;0;;
0;12/4/13 9:41 PM;21;8,1822;4,1252;0;0,012083333;;
0;0;22;0;0;0;0;;
0;0;23;0;0;0;0;;
0;0;24;0;0;0;0;;
0;0;1;0;0;0;0;;
0;0;2;0;0;0;0;;
0;0;3;0;0;0;0;;
0;12/5/13 4:51 AM;4;5,2675;0,644333333;0;0,58;;
0;12/5/13 5:51 AM;5;4,228666667;-0,632166667;0;0,551;;
0,106116667;12/5/13 6:51 AM;6;3,917166667;-1,035;0,203;0,481;;
26,60173333;12/5/13 7:51 AM;7;4,379833333;-0,3895;69,04633333;89,1095;;
160,4549833;12/5/13 8:51 AM;8;7,332333333;6,623666667;220,8086667;309,2711667;;
333,1466167;12/5/13 9:51 AM;9;10,703;13,42666667;303,5533333;505,5656667;;
421,1907333;12/5/13 10:51 AM;10;13,1165;18,4405;471,6713333;607,4153333;;
421,5063667;12/5/13 11:51 AM;11;14,97033333;23,00633333;468,7416667;578,1115;;
283,0163167;12/5/13 12:51 PM;12;15,31083333;19,48516667;310,6958333;399,3651667;;
258,3042;12/5/13 1:51 PM;13;15,02833333;17,74016667;284,7936667;370,6776667;;
137,1439333;12/5/13 2:51 PM;14;14,85716667;16,0815;152,3401667;175,7736667;;
61,63241667;12/5/13 3:51 PM;15;13,99616667;13,58833333;73,17283333;112,4013333;;
3,345333333;12/5/13 4:51 PM;16;12,14883333;8,833666667;3,599833333;5,5155;;
0;12/5/13 5:51 PM;17;10,52266667;6,1685;0;0;;
0;12/5/13 6:51 PM;18;9,952833333;6,102166667;0;0;;
0;12/5/13 7:51 PM;19;9,400833333;5,679333333;0;0;;
0;12/5/13 8:51 PM;20;9,206833333;5,889833333;0;0;;
0;12/5/13 9:41 PM;21;8,6238;5,5036;0;0;;
0;0;22;0;0;0;0;;
0;0;23;0;0;0;0;;
0;0;24;0;0;0;0;;
0;0;1;0;0;0;0;;
0;0;2;0;0;0;0;;
0;0;3;0;0;0;0;;
0;12/6/13 4:51 AM;4;3,7885;-1,607;0;0;;
0;12/6/13 5:51 AM;5;3,665833333;-1,899333333;0;0;;
0,0528;12/6/13 6:51 AM;6;4,285166667;-0,6725;0,309;0,677833333;;
15,08856667;12/6/13 7:51 AM;7;6,565166667;3,290333333;26,80483333;30,17016667;;
78,59513333;12/6/13 8:51 AM;8;9,562666667;8,720833333;105,2826667;113,4003333;;
222,4094167;12/6/13 9:51 AM;9;12,52516667;14,58433333;251,2788333;323,5603333;;
427,4490667;12/6/13 10:51 AM;10;14,907;23,225;475,9541667;607,5391667;;
456,8376833;12/6/13 11:51 AM;11;16,5685;29,10483333;510,8805;644,9508333;;
324,4878333;12/6/13 12:51 PM;12;16,91283333;28,3275;327,3655;525,4951667;;
254,7894;12/6/13 1:51 PM;13;16,66666667;26,28183333;257,0216667;602,2175;;
220,7912;12/6/13 2:51 PM;14;16,52333333;22,51633333;280,6528333;356,3256667;;
66,01165;12/6/13 3:51 PM;15;15,03166667;15,24716667;87,869;152,5668333;;
2,653716667;12/6/13 4:51 PM;16;12,1835;8,182;2,116833333;3,553;;
0;12/6/13 5:51 PM;17;10,212;5,257333333;0;0;;
0;12/6/13 6:51 PM;18;9,190333333;4,142666667;0;0;;
0;12/6/13 7:51 PM;19;8,0075;3,115666667;0;0,001;;
0;12/6/13 8:51 PM;20;7,2585;2,477166667;0;0;;
0;12/6/13 9:41 PM;21;6,442;1,6944;0;0;;
0;0;22;0;0;0;0;;
0;0;23;0;0;0;0;;
0;0;24;0;0;0;0;;
0;0;1;0;0;0;0;;
0;0;2;0;0;0;0;;
0;0;3;0;0;0;0;;
0;12/7/13 4:51 AM;4;3,347;-1,441666667;0;0,281886792;;
0;12/7/13 5:51 AM;5;3,217833333;-1,4645;0;0,029166667;;
0,047866667;12/7/13 6:51 AM;6;3,249166667;-1,472166667;0,0405;0,347333333;;
9,903016667;12/7/13 7:51 AM;7;4,1395;0,706333333;17,87933333;20,39883333;;
39,97631667;12/7/13 8:51 AM;8;8,043166667;6,536;53,14483333;56,445;;
87,82803333;12/7/13 9:51 AM;9;10,5655;9,762166667;110,2278333;110,0561667;;
384,8674667;12/7/13 10:51 AM;10;12,387;14,5225;424,2065;533,6725;;
478,6739;12/7/13 11:51 AM;11;13,25733333;19,5545;526,4125;666,7106667;;
469,87345;12/7/13 12:51 PM;12;13,38983333;19,87616667;512,0328333;638,2783333;;
387,7214667;12/7/13 1:51 PM;13;13,33883333;18,1855;428,5431667;537,7446667;;
228,9121;12/7/13 2:51 PM;14;12,68;14,91083333;294,9518333;373,301;;
70,18256667;12/7/13 3:51 PM;15;11,5885;10,92033333;93,86483333;164,3281667;;
2,67005;12/7/13 4:51 PM;16;9,948;5,569833333;2,431666667;4,063333333;;
0;12/7/13 5:51 PM;17;8,18;2,510666667;0;0;;
0;12/7/13 6:51 PM;18;6,784;1,017333333;0;0;;
0;12/7/13 7:51 PM;19;5,885;-0,229;0;0;;
0;12/7/13 8:51 PM;20;5,366;-0,7355;0;0;;
0;12/7/13 9:41 PM;21;4,4076;-1,6572;0;0;;
0;0;22;0;0;0;0;;
0;0;23;0;0;0;0;;
0;0;24;0;0;0;0;;
0;0;1;0;0;0;0;;
0;0;2;0;0;0;0;;
0;0;3;0;0;0;0;;
0;12/8/13 4:51 AM;4;0,048166667;-5,792166667;0;1,619811321;;
0;12/8/13 5:51 AM;5;-0,285333333;-5,967;0;1,720666667;;
0,0857;12/8/13 6:51 AM;6;-0,431;-6,044166667;0,038833333;1,877166667;;
27,25713333;12/8/13 7:51 AM;7;0,180666667;-4,803166667;69,01;91,10283333;;
171,0733667;12/8/13 8:51 AM;8;3,264;3,3125;268,0765;364,477;;
347,43465;12/8/13 9:51 AM;9;7,670166667;11,05016667;304,903;529,4063333;;
432,7451667;12/8/13 10:51 AM;10;11,08;21,97916667;484,5083333;630,2971667;;
470,9825833;12/8/13 11:51 AM;11;13,02183333;26,4375;527,9056667;669,2533333;;
459,5662;12/8/13 12:51 PM;12;13,93016667;27,1915;509,6681667;638,0285;;
377,7493333;12/8/13 1:51 PM;13;14,25783333;24,83566667;429,0365;537,2326667;;
231,7752833;12/8/13 2:51 PM;14;13,82683333;18,75283333;295,3495;375,547;;
69,9174;12/8/13 3:51 PM;15;11,83016667;11,81866667;92,57866667;164,2631667;;
2,563466667;12/8/13 4:51 PM;16;8,975;4,056333333;1,829;2,856;;
0;12/8/13 5:51 PM;17;6,2685;0,515166667;0;0,049333333;;
0;12/8/13 6:51 PM;18;4,793;-1,0415;0;0,178833333;;
0;12/8/13 7:51 PM;19;3,907666667;-1,752333333;0;0,559333333;;
0;12/8/13 8:51 PM;20;3,261166667;-2,603666667;0;0,413333333;;
0;12/8/13 9:41 PM;21;2,8826;-2,963;0;0,592083333;;
0;0;22;0;0;0;0;;
0;0;23;0;0;0;0;;
0;0;24;0;0;0;0;;
0;0;1;0;0;0;0;;
0;0;2;0;0;0;0;;
0;0;3;0;0;0;0;;
0;12/9/13 4:51 AM;4;0,532833333;-4,072666667;0;1,16;;
0;12/9/13 5:51 AM;5;0,539833333;-4,348;0;1,155166667;;
0,049216667;12/9/13 6:51 AM;6;0,723;-4,125166667;0,675;1,342;;
22,571;12/9/13 7:51 AM;7;1,0945;-3,1265;45,968;81,40333333;;
148,9577333;12/9/13 8:51 AM;8;3,986666667;3,662;227,0985;302,7858333;;
317,49385;12/9/13 9:51 AM;9;8,6485;13,515;270,1633333;483,7681667;;
399,0693333;12/9/13 10:51 AM;10;13,0985;24,449;447,6293333;559,581;;
315,51555;12/9/13 11:51 AM;11;15,10766667;26,175;350,412;405,8705;;
208,17555;12/9/13 12:51 PM;12;15,73233333;23,541;235,6385;250,2111667;;
179,8063;12/9/13 1:51 PM;13;16,286;23,07833333;201,2515;211,4161667;;
66,5098;12/9/13 2:51 PM;14;15,12216667;17,33283333;82,6095;85,04083333;;
33,12223333;12/9/13 3:51 PM;15;14,223;14,64066667;40,0925;41,902;;
0,5983;12/9/13 4:51 PM;16;12,82933333;10,94266667;0,297333333;1,224333333;;
0;12/9/13 5:51 PM;17;12,07833333;9,684;0;0;;
0;12/9/13 6:51 PM;18;11,47933333;8,637833333;0;0;;
0;12/9/13 7:51 PM;19;11,22466667;8,3835;0;0;;
0;12/9/13 8:51 PM;20;10,427;6,961;0;0,000166667;;
0;12/9/13 9:41 PM;21;8,9766;4,8546;0;0;;
0;0;22;0;0;0;0;;
0;0;23;0;0;0;0;;
0;0;24;0;0;0;0;;
0;0;1;0;0;0;0;;
0;0;2;0;0;0;0;;
0;0;3;0;0;0;0;;
0;12/10/13 4:51 AM;4;6,913166667;2,701333333;0;0;;
0;12/10/13 5:51 AM;5;9,5775;7,619833333;0;0;;
0;12/10/13 6:51 AM;6;10,4415;8,516333333;0;0;;
7,640633333;12/10/13 7:51 AM;7;10,63;8,534;16,5025;15,959;;
118,5554833;12/10/13 8:51 AM;8;12,12016667;10,84566667;163,8336667;239,5873333;;
304,6783833;12/10/13 9:51 AM;9;13,68016667;15,35883333;281,4408333;461,4216667;;
34,68725;12/10/13 10:51 AM;10;14,4725;21,02883333;439,6513333;581,2638333;;
0;12/10/13 11:51 AM;11;15,136;21,55716667;359,8496667;428,1023333;;
0;12/10/13 12:51 PM;12;15,16733333;17,49033333;261,2826667;348,6326667;;
0;12/10/13 1:51 PM;13;15,31816667;17,74133333;193,9048333;241,3341667;;
0;12/10/13 2:51 PM;14;15,15016667;16,56416667;258,7315;260,1126667;;
2,18485;12/10/13 3:51 PM;15;14,859;15,232;103,5153333;164,5125;;
1,578133333;12/10/13 4:51 PM;16;13,56183333;12,04116667;3,199333333;4,650666667;;
0;12/10/13 5:51 PM;17;13,256;11,72866667;0;0;;
0;12/10/13 6:51 PM;18;13,07233333;11,48883333;0;0;;
0;12/10/13 7:51 PM;19;13,21683333;11,75833333;0;0;;
0;12/10/13 8:51 PM;20;12,94616667;11,18916667;0;0;;
0;12/10/13 9:41 PM;21;12,5668;10,597;0;0;;
0;0;22;0;0;0;0;;
0;0;23;0;0;0;0;;
0;0;24;0;0;0;0;;
0;0;1;0;0;0;0;;
0;0;2;0;0;0;0;;
0;0;3;0;0;0;0;;
0;12/11/13 4:51 AM;4;9,801;6,345833333;0;0;;
0;12/11/13 5:51 AM;5;8,2475;3,495333333;0;0;;
0,097316667;12/11/13 6:51 AM;6;8,065333333;3,7455;0,077333333;0,289333333;;
10,54886667;12/11/13 7:51 AM;7;8,0105;3,566166667;48,45916667;87,197;;
90,1012;12/11/13 8:51 AM;8;10,39033333;10,73766667;231,8306667;339,9128333;;
307,4940167;12/11/13 9:51 AM;9;12,502;15,7885;287,0245;521,129;;
401,1634667;12/11/13 10:51 AM;10;13,1895;19,2045;484,8526667;631,4415;;
442,3254;12/11/13 11:51 AM;11;13,38316667;20,18;532,8233333;674,5086667;;
428,7718;12/11/13 12:51 PM;12;13,791;19,9775;514,4235;642,013;;
356,0765333;12/11/13 1:51 PM;13;13,53183333;18,418;432,6551667;540,0021667;;
215,0448333;12/11/13 2:51 PM;14;13,286;16,02033333;298,3115;379,1423333;;
63,62428333;12/11/13 3:51 PM;15;12,16866667;11,59533333;96,28283333;168,6408333;;
2,4139;12/11/13 4:51 PM;16;10,23816667;5,918166667;2,160666667;3,320333333;;
0;12/11/13 5:51 PM;17;7,752166667;1,765666667;0;0;;
0;12/11/13 6:51 PM;18;6,399166667;0,4705;0;0;;
0;12/11/13 7:51 PM;19;5,593166667;0,028166667;0;0;;
0;12/11/13 8:51 PM;20;5,135;0,140666667;0;0;;
0;12/11/13 9:41 PM;21;5,2782;0,243;0;0;;
0;0;22;0;0;0;0;;
0;0;23;0;0;0;0;;
0;0;24;0;0;0;0;;
0;0;1;0;0;0;0;;
0;0;2;0;0;0;0;;
0;0;3;0;0;0;0;;
0;12/12/13 4:51 AM;4;1,771;-3,484333333;0;0;;
0;12/12/13 5:51 AM;5;1,334;-3,462;0;0,0845;;
0,02815;12/12/13 6:51 AM;6;1,176;-3,906333333;0,029;0,184;;
19,09505;12/12/13 7:51 AM;7;1,7745;-2,651333333;41,22633333;70,71483333;;
132,4779667;12/12/13 8:51 AM;8;4,893833333;4,583166667;205,1121667;297,8941667;;
290,3397167;12/12/13 9:51 AM;9;9,353333333;12,24216667;281,3211667;458,3898333;;
372,1977167;12/12/13 10:51 AM;10;12,542;19,6135;447,45;601,6271667;;
347,29095;12/12/13 11:51 AM;11;14,687;20,27966667;394,2143333;442,7075;;
252,5361;12/12/13 12:51 PM;12;15,064;18,2075;325,219;392,199;;
277,9252333;12/12/13 1:51 PM;13;15,198;18,62166667;346,2448333;325,3591667;;
152,2506;12/12/13 2:51 PM;14;14,31433333;15,191;185,3753333;227,9636667;;
33,80321667;12/12/13 3:51 PM;15;13,45566667;12,34;42,5945;57,343;;
3,164816667;12/12/13 4:51 PM;16;12,6665;10,4525;3,787666667;5,353333333;;
0;12/12/13 5:51 PM;17;12,085;9,659333333;0;0;;
0;12/12/13 6:51 PM;18;11,41733333;8,896333333;0;0;;
0;12/12/13 7:51 PM;19;10,0795;6,284833333;0;0;;
0;12/12/13 8:51 PM;20;8,836166667;4,386166667;0;0;;
0;12/12/13 9:41 PM;21;8,7754;4,5278;0;0;;
0;0;22;0;0;0;0;;
0;0;23;0;0;0;0;;
0;0;24;0;0;0;0;;
0;0;1;0;0;0;0;;
0;0;2;0;0;0;0;;
0;0;3;0;0;0;0;;
0;12/13/13 4:51 AM;4;9,703666667;6,214666667;0;0;;
0;12/13/13 5:51 AM;5;8,546;4,3695;0;0;;
0,032733333;12/13/13 6:51 AM;6;7,9315;3,761833333;0;0,025333333;;
15,42501667;12/13/13 7:51 AM;7;7,769833333;3,840333333;37,21866667;42,669;;
114,5607;12/13/13 8:51 AM;8;8,955166667;7,075666667;168,3003333;220,3388333;;
265,8802167;12/13/13 9:51 AM;9;11,884;12,736;236,604;417,8096667;;
377,2482333;12/13/13 10:51 AM;10;14,032;16,75533333;429,2233333;550,4431667;;
387,396;12/13/13 11:51 AM;11;14,9035;19,99033333;411,5358333;500,867;;
219,9814833;12/13/13 12:51 PM;12;14,7545;17,081;249,6888333;309,1956667;;
228,0966333;12/13/13 1:51 PM;13;14,65166667;16,946;256,8375;359,2595;;
171,6239;12/13/13 2:51 PM;14;14,40816667;15,88633333;227,1996667;270,8331667;;
60,6837;12/13/13 3:51 PM;15;13,3625;12,61166667;87,2;132,8386667;;
2,784633333;12/13/13 4:51 PM;16;11,781;8,728;3,2055;4,908166667;;
0;12/13/13 5:51 PM;17;10,12333333;5,765;0;0;;
0;12/13/13 6:51 PM;18;9,307166667;4,725666667;0;0;;
0;12/13/13 7:51 PM;19;8,741166667;4,6115;0;0;;
0;12/13/13 8:51 PM;20;8,108333333;3,9405;0;0;;
0;12/13/13 9:41 PM;21;7,6872;3,3776;0;0;;
0;0;22;0;0;0;0;;
0;0;23;0;0;0;0;;
0;0;24;0;0;0;0;;
0;0;1;0;0;0;0;;
0;0;2;0;0;0;0;;
0;0;3;0;0;0;0;;
0;12/14/13 4:51 AM;4;4,089;-0,423;0;0;;
0;12/14/13 5:51 AM;5;3,534333333;-0,881;0;0;;
0,031233333;12/14/13 6:51 AM;6;3,1165;-1,99;0;0,0385;;
